:START_ID,:END_ID,:TYPE
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Geothermal energy,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Final energy,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Thermoelectric energy harvesting,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Energy taxis,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Energy balance,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Renewable energy penetration,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Battery energy storage system,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,tidal power,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Renewable energy in the European Union,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Tidal current energy,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Energy storage,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Energy-efficient driving,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Energy index,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Environmental impact of the energy industry,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Energy-plus-house,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Waste-to-energy,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Energy efficiency gap,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Energy load,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Energy rate,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,energy use,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Energy management system,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Energy users,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,High/low voltage,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Solar energy conversion efficiency,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Energy consumption optimization,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Energy Security Act,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,energy regulations,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Energy efficient routing protocol,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Gibbs free energy,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,power industry,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,waste of energy,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,District heating network,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Solar thermal,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,photovoltaic,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,green fuel,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,heat recovery,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Mechanical energy,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Renewable energy in Argentina,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Forms of energy,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Surface energy flux,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,National Appliance Energy Conservation Act,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Net energy gain,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Transient energy function,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Energy modulation,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,National Renewable Energy Action Plan,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Harvesting lightning energy,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Minimum total potential energy principle,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Sustainable energy,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Thermal activation energy,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Decreased energy,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Net energy value,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Field energy,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Graph energy,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,fossil fuel,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Energy based,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Home energy rating,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Energy pricing,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Kinetic energy recovery system,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Linear energy transfer,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Nuclear energy,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Energy dose,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Wind energy,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,energy statistics,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Greenhouse gas,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Energy infrastructure,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,International Framework for Nuclear Energy Cooperation,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Renewable energy consumption,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Visible energy,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Energy control,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,greenhouse gas emissions,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Domestic energy consumption,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Nuclear energy policy,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Energy auditing,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Energy Tax Act,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Operating energy,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Wind energy conversion,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Bottom-up energy modelling,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,jel:Q4,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Characteristic energy,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Atomic Energy Act,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Standard Gibbs free energy of formation,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,wind power,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Energy efficient transmission,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Energy independence,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Excess energy,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,local climate action,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,energy conservation,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,energy distribution,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Energy landscape,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Positive energy theorem,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Minimum free energy,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Ocean thermal energy conversion,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Pulse energy density,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,energy crisis,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Energy method,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Natural energy,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Supercapacitor energy storage,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Energy efficient scheduling,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Renewable energy law,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Solar thermal energy,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,ethanol,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Potential energy surface,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Energy management unit,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,energy sector,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Energy productivity,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Thermal energy storage system,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,substitute fuel,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Energy aware scheduling,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Aquifer thermal energy storage,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Energy system design,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Energy failure,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Solar energy storage,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Transportation energy,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Clean energy,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Energy behavior,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Global energy,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Rotational energy,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Tidal stream energy,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Convective available potential energy,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Energy drift,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,emission abatement,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Energy conservation measure,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Renewable energy in China,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Flywheel energy storage system,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,wave energy,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Urban building energy modeling,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Energy service,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Impact energy absorption,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,sustainable urban mobility plan,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Units of energy,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Energy hub,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Energy technology,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Energy gradient,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Energy management controller,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Primary energy,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Magnetic field energy,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Boundary energy,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Conservation of energy,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,energy recovery,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Energy management,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Statistical energy analysis,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Energy materials,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Energy integration,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,biomethane,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,geothermal energy,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Embodied energy,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Offshore renewable energy,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Spectral energy distribution,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,waste to energy,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Energy-Generating Resources,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,solar heat,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Energy budget,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Energy sector,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,energy storage,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Atomic energy commission,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Energy equivalent,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Entropy (energy dispersal),HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Joint Dark Energy Mission,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Energy security,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,energy transport,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Energy derivative,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Secondary Energy Resource,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Energy data,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Energy sustainability,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Energy balance equation,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,cost of energy,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,sustainability,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,National Energy Act,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Specific surface energy,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Seasonal thermal energy storage,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Electric energy consumption,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Binding energy,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Energy company,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Dual energy absorptiometry,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Solar energy,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Energy economics,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Light energy,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Energy cannibalism,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,coal,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Energy balancing,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Energy management software,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,energy conversion,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Energy supply and demand,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Energy transfer,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,renewable energy source,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,energy grid,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Bio-energy with carbon capture and storage,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Energy cost,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Energy indicators,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Energy trading,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Free energy profile,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Energy system,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Balance energy,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Energy Policy Act of 1992,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Energy level,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Low-energy house,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Energy retention,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,SEAP/SECAP,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Energy performance indicators,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Energy conservation in the United States,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,European Union energy label,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,High Energy Density Matter,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Kinetic energy operator,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Wind turbine,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Zero-energy universe,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Climate Change and Sustainable Energy Act 2006,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Energy forecasting,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Energy transfer rate,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Critical energy,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Energy feedback,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,biogas,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Energy density,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Energy recovery,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,EU energy strategy,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,power sector,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,European Energy Charter,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Gravitational energy,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,energy saving,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Carbon taxes and carbon tax,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Energy rate density,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Energy supplementation,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Energy characterization,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Energy deficit,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Energy information,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Home energy monitor,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Renewable energy system,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Energy storage efficiency,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Mass energy,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Energy hierarchy,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Energy margin,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Energy storage sizing,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Deep energy retrofit,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Electric energy storage,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Specific energy absorption,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,energy site,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Electron kinetic energy,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Bioenergy village,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Energy amplifier,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,PV,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Energy function minimization,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Lower energy,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Energy performance,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Energy rationing,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Power2gas,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Energy collision,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Energy scheduling,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Minimum energy control,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Energy loss,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,climate finance data,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,energy supply,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Power2X,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Heating energy,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Wave energy converter,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Bioenergy,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Strain energy density function,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Energy measure,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,External energy,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Grid energy storage,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Compressed air energy storage,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Sound energy density,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Renewable energy policy,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,heat demand estimation,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Energy spectrum,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Energy factor,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Energy subsidies,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,alternative energy,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Energy cascade,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Energy accounting,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,building efficiency,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Building energy,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Energy distribution,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Energy law,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Energy returned on energy invested,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,SEAP,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Energy consumption wireless sensor networks,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,solar radiation,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Energy plan,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,electrical supply,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Internal energy,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Thermodynamic free energy,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,green energy,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Seasonal energy efficiency ratio,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Renewable energy,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Gibbs energy minimization,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Powerplants,HAS_SUBJECT
community___::aa0e56dd2e9d2a0be749f5debdd2b3d8,Specific mechanical energy,HAS_SUBJECT
